"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: FiveWs Pattern Mapping","Mapping: Object Implementation Information","Mapping: RIM Mapping"
"Evidence","Evidence","","","",0,*,"","","","null {[]} {[]}
","Single evidence bit","The Evidence Resource provides a machine-interpretable expression of an evidence concept including the evidence variables (e.g., population, exposures/interventions, comparators, outcomes, measured variables, confounding variables), the statistics, and the certainty of this evidence.","","","","","","","","","",,,,,"",,,,"Evidence",0,*,"","cnl-0:Name should be usable as an identifier for the module by machine processing applications such as code generation {name.exists() implies name.matches('^[A-Z]([A-Za-z0-9_]){1,254}$')}
","conformance.behavior,clinical.general"
"Evidence.variableDefinition:intervention.modifierExtension","Evidence.variableDefinition.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Evidence.variableDefinition:intervention.description","Evidence.variableDefinition.description","","","",0,1,"","","","markdown {[]} {[]}
","A text description or summary of the variable","A text description or summary of the variable.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:intervention.note","Evidence.variableDefinition.note","","","",0,*,"","","","Annotation {[]} {[]}
","Footnotes and/or explanatory notes","Footnotes and/or explanatory notes.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:intervention.variableRole","Evidence.variableDefinition.variableRole","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","population | subpopulation | exposure | referenceExposure | measuredVariable | confounder","population | subpopulation | exposure | referenceExposure | measuredVariable | confounder.","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <system value=""http://terminology.hl7.org/CodeSystem/variable-role""/>
    <code value=""exposure""/>
  </coding>
</valueCodeableConcept>","","","",,"extensible","The role that the assertion variable plays.","http://hl7.org/fhir/ValueSet/variable-role","",,,,"Evidence.variableDefinition.variableRole",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:intervention.observed","Evidence.variableDefinition.observed","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[https://www.netzwerk-universitaetsmedizin.de/fhir/cpg-on-ebm-on-fhir/StructureDefinition/intervention-definition]]}
","Definition of the actual variable related to the statistic(s)","Definition of the actual variable related to the statistic(s).","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.observed",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:intervention.intended","Evidence.variableDefinition.intended","","","",0,0,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group], CanonicalType[http://hl7.org/fhir/StructureDefinition/EvidenceVariable]]}
","Definition of the intended variable related to the Evidence","Definition of the intended variable related to the Evidence.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.intended",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:intervention.directnessMatch","Evidence.variableDefinition.directnessMatch","","","",0,1,"","","","CodeableConcept {[]} {[]}
","low | moderate | high | exact","Indication of quality of match between intended variable to actual variable.","","","","","","","","","",,"extensible","The quality of how direct the match is.","http://terminology.hl7.org/ValueSet/directness","",,,,"Evidence.variableDefinition.directnessMatch",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator","Evidence.variableDefinition","comparator","","",0,*,"","","","BackboneElement {[]} {[]}
","Evidence variable such as population, exposure, or outcome","Evidence variable such as population, exposure, or outcome.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.id","Evidence.variableDefinition.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Evidence.variableDefinition:comparator.extension","Evidence.variableDefinition.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Evidence.variableDefinition:comparator.modifierExtension","Evidence.variableDefinition.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Evidence.variableDefinition:comparator.description","Evidence.variableDefinition.description","","","",0,1,"","","","markdown {[]} {[]}
","A text description or summary of the variable","A text description or summary of the variable.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.note","Evidence.variableDefinition.note","","","",0,*,"","","","Annotation {[]} {[]}
","Footnotes and/or explanatory notes","Footnotes and/or explanatory notes.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.variableRole","Evidence.variableDefinition.variableRole","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","population | subpopulation | exposure | referenceExposure | measuredVariable | confounder","population | subpopulation | exposure | referenceExposure | measuredVariable | confounder.","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <system value=""http://terminology.hl7.org/CodeSystem/variable-role""/>
    <code value=""referenceExposure""/>
  </coding>
</valueCodeableConcept>","","","",,"extensible","The role that the assertion variable plays.","http://hl7.org/fhir/ValueSet/variable-role","",,,,"Evidence.variableDefinition.variableRole",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.observed","Evidence.variableDefinition.observed","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[https://www.netzwerk-universitaetsmedizin.de/fhir/cpg-on-ebm-on-fhir/StructureDefinition/intervention-definition]]}
","Definition of the actual variable related to the statistic(s)","Definition of the actual variable related to the statistic(s).","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.observed",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.intended","Evidence.variableDefinition.intended","","","",0,0,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group], CanonicalType[http://hl7.org/fhir/StructureDefinition/EvidenceVariable]]}
","Definition of the intended variable related to the Evidence","Definition of the intended variable related to the Evidence.","","","","","","","","","",,,,,"",,,,"Evidence.variableDefinition.intended",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.variableDefinition:comparator.directnessMatch","Evidence.variableDefinition.directnessMatch","","","",0,1,"","","","CodeableConcept {[]} {[]}
","low | moderate | high | exact","Indication of quality of match between intended variable to actual variable.","","","","","","","","","",,"extensible","The quality of how direct the match is.","http://terminology.hl7.org/ValueSet/directness","",,,,"Evidence.variableDefinition.directnessMatch",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.synthesisType","Evidence.synthesisType","","","",1,1,"Y","","","CodeableConcept {[]} {[]}
","The method to combine studies","The method to combine studies.","","","","","","","","","",,"extensible","Types of combining results from a body of evidence (e.g. summary data meta-analysis).","http://terminology.hl7.org/ValueSet/synthesis-type","",,,,"Evidence.synthesisType",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.studyDesign","Evidence.studyDesign","","","",0,*,"","","","CodeableConcept {[]} {[]}
","The design of the study that produced this evidence","The design of the study that produced this evidence. The design is described with any number of study design characteristics.","","","","","","","","","",,"extensible","This is a set of terms for study design characteristics.","http://hl7.org/fhir/ValueSet/study-design","",,,,"Evidence.studyDesign",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic","Evidence.statistic","","","",0,*,"Y","","","BackboneElement {[]} {[]}
","Values and parameters for a single statistic","Values and parameters for a single statistic.","","","","","","","","","",,,,,"","value:statisticType}
","",,"open","Evidence.statistic",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.id","Evidence.statistic.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Evidence.statistic.extension","Evidence.statistic.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Evidence.statistic.modifierExtension","Evidence.statistic.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Evidence.statistic.description","Evidence.statistic.description","","","",0,1,"","","","markdown {[]} {[]}
","Description of content","A description of the content value of the statistic.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.note","Evidence.statistic.note","","","",0,*,"","","","Annotation {[]} {[]}
","Footnotes and/or explanatory notes","Footnotes and/or explanatory notes.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.statisticType","Evidence.statistic.statisticType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of statistic, e.g., relative risk","Type of statistic, e.g., relative risk.","","","","","","","","","",,"extensible","","http://hl7.org/fhir/ValueSet/statistic-type","",,,,"Evidence.statistic.statisticType",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.category","Evidence.statistic.category","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Associated category for categorical variable","When the measured variable is handled categorically, the category element is used to define which category the statistic is reporting.","Simple strings can be used for descriptive purposes. Exact matching to EvidenceVariable.category.name for the Evidence.variableDefinition[variableRole=measuredVariable].observed=Reference(EvidenceVariable) could facilitate validation within datasets.","","","","","","","","",,,,,"",,,,"Evidence.statistic.category",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.quantity","Evidence.statistic.quantity","","","",0,1,"","","","Quantity {[]} {[]}
","Statistic value","Statistic value.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.quantity",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.numberOfEvents","Evidence.statistic.numberOfEvents","","","",0,1,"","","","unsignedInt {[]} {[]}
","The number of events associated with the statistic","The number of events associated with the statistic, where the unit of analysis is different from numberAffected, sampleSize.knownDataCount and sampleSize.numberOfParticipants.","When the number of events is the statistic, use Evidence.statistic.quantity and set Evidence.statistic.type.coding.code=C25463 and Evidence.statistic.type.coding.display=Count. When the statistic is an Event Rate (where individual participants may have 2 or more events), use Evidence.statistic.numberOfEvents to record the total number of events rather than the number of participants with events.","","","","","","","","",,,,,"",,,,"Evidence.statistic.numberOfEvents",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.numberAffected","Evidence.statistic.numberAffected","","","",0,1,"","","","unsignedInt {[]} {[]}
","The number of participants affected","The number of participants affected where the unit of analysis is the same as sampleSize.knownDataCount and sampleSize.numberOfParticipants.","When the number affected is the statistic, use Evidence.statistic.quantity and set Evidence.statistic.type.coding.code=C25463 and Evidence.statistic.type.coding.display=Count. When the statistic is a Proportion, use Evidence.statistic.numberAffected and enter an integer as the value. When the statistic is an Event Rate (where individual participants may have 2 or more events), use Evidence.statistic.numberAffected to record the number of participants with events rather than the total number of events.","","","","","","","","",,,,,"",,,,"Evidence.statistic.numberAffected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize","Evidence.statistic.sampleSize","","","",0,1,"","","","BackboneElement {[]} {[]}
","Number of samples in the statistic","Number of samples in the statistic.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize.id","Evidence.statistic.sampleSize.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Evidence.statistic.sampleSize.extension","Evidence.statistic.sampleSize.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Evidence.statistic.sampleSize.modifierExtension","Evidence.statistic.sampleSize.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Evidence.statistic.sampleSize.description","Evidence.statistic.sampleSize.description","","","",0,1,"","","","markdown {[]} {[]}
","Textual description of sample size for statistic","Human-readable summary of population sample size.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize.note","Evidence.statistic.sampleSize.note","","","",0,*,"","","","Annotation {[]} {[]}
","Footnote or explanatory note about the sample size","Footnote or explanatory note about the sample size.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize.numberOfStudies","Evidence.statistic.sampleSize.numberOfStudies","","","",0,1,"","","","unsignedInt {[]} {[]}
","Number of contributing studies","Number of participants in the population.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize.numberOfStudies",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize.numberOfParticipants","Evidence.statistic.sampleSize.numberOfParticipants","","","",0,1,"","","","unsignedInt {[]} {[]}
","Cumulative number of participants","A human-readable string to clarify or explain concepts about the sample size.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize.numberOfParticipants",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.sampleSize.knownDataCount","Evidence.statistic.sampleSize.knownDataCount","","","",0,1,"","","","unsignedInt {[]} {[]}
","Number of participants with known results for measured variables","Number of participants with known results for measured variables.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.sampleSize.knownDataCount",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate","Evidence.statistic.attributeEstimate","","","",0,*,"","","","BackboneElement {[]} {[]}
","An attribute of the Statistic","A statistical attribute of the statistic such as a measure of heterogeneity.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.id","Evidence.statistic.attributeEstimate.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Evidence.statistic.attributeEstimate.extension","Evidence.statistic.attributeEstimate.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Evidence.statistic.attributeEstimate.modifierExtension","Evidence.statistic.attributeEstimate.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Evidence.statistic.attributeEstimate.description","Evidence.statistic.attributeEstimate.description","","","",0,1,"","","","markdown {[]} {[]}
","Textual description of the attribute estimate","Human-readable summary of the estimate.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.note","Evidence.statistic.attributeEstimate.note","","","",0,*,"","","","Annotation {[]} {[]}
","Footnote or explanatory note about the estimate","Footnote or explanatory note about the estimate.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.type","Evidence.statistic.attributeEstimate.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The type of attribute estimate, e.g., confidence interval or p value","The type of attribute estimate, e.g., confidence interval or p value.","","","","","","","","","",,"extensible","","http://hl7.org/fhir/ValueSet/attribute-estimate-type","",,,,"Evidence.statistic.attributeEstimate.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.quantity","Evidence.statistic.attributeEstimate.quantity","","","",0,1,"","","","Quantity {[]} {[]}
","The singular quantity of the attribute estimate, for attribute estimates represented as single values; also used to report unit of measure","The singular quantity of the attribute estimate, for attribute estimates represented as single values; also used to report unit of measure.","Often the p value","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.quantity",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.level","Evidence.statistic.attributeEstimate.level","","","",0,1,"","","","decimal {[]} {[]}
","Level of confidence interval, e.g., 0.95 for 95% confidence interval","Use 95 for a 95% confidence interval.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.level",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.range","Evidence.statistic.attributeEstimate.range","","","",0,1,"","","","Range {[]} {[]}
","Lower and upper bound values of the attribute estimate","Lower bound of confidence interval.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.range",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.attributeEstimate.attributeEstimate","Evidence.statistic.attributeEstimate.attributeEstimate","","","",0,*,"","","","null {[]} {[]}
","A nested attribute estimate; which is the attribute estimate of an attribute estimate","A nested attribute estimate; which is the attribute estimate of an attribute estimate.","A nested attribute estimate; which is the attribute estimate of an attribute estimate","","","","","","","","",,,,,"",,,,"Evidence.statistic.attributeEstimate.attributeEstimate",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.modelCharacteristic","Evidence.statistic.modelCharacteristic","","","",0,*,"","","","BackboneElement {[]} {[]}
","An aspect of the statistical model","A component of the method to generate the statistic.","","","","","","","","","",,,,,"",,,,"Evidence.statistic.modelCharacteristic",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Evidence.statistic.modelCharacteristic.id","Evidence.statistic.modelCharacteristic.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
